Date,Open,High,Low,Close,Adj Close,Volume
2017-11-30,0.14736,0.176797,0.142163,0.170461,0.170461,4621870.0
2017-12-01,0.169528,0.179564,0.16127,0.177823,0.177823,4352980.0
2017-12-02,0.177941,0.222175,0.167361,0.207898,0.207898,7396790.0
2017-12-03,0.207998,0.255528,0.193607,0.230629,0.230629,8765840.0
2017-12-04,0.232595,0.25327,0.206793,0.229581,0.229581,6981590.0
2017-12-05,0.22927,0.313877,0.221351,0.313877,0.313877,12459200.0
2017-12-06,0.312358,0.353649,0.267842,0.29157,0.29157,12387900.0
2017-12-07,0.28369,0.308353,0.235807,0.260064,0.260064,6697780.0
2017-12-08,0.260004,0.273486,0.211824,0.245226,0.245226,4528570.0
2017-12-09,0.244985,0.267705,0.226415,0.238859,0.238859,3173600.0
2017-12-10,0.241055,0.267001,0.215909,0.252898,0.252898,3142570.0
2017-12-11,0.255079,0.287951,0.245527,0.260592,0.260592,7534170.0
2017-12-12,0.254114,0.270264,0.209596,0.231424,0.231424,10320200.0
2017-12-13,0.231428,0.288013,0.224191,0.261878,0.261878,10439800.0
2017-12-14,0.26132,0.366843,0.253102,0.308503,0.308503,16021700.0
2017-12-15,0.312604,0.354452,0.258224,0.320793,0.320793,13211800.0
2017-12-16,0.318199,0.35286,0.293005,0.341393,0.341393,13859700.0
2017-12-17,0.341848,0.444421,0.339906,0.417596,0.417596,20035600.0
2017-12-18,0.418269,0.434907,0.362783,0.434907,0.434907,18220400.0
2017-12-19,0.431075,0.508603,0.415128,0.439356,0.439356,13254800.0
2017-12-20,0.438729,0.438729,0.352756,0.372796,0.372796,10481200.0
2017-12-21,0.378562,0.466434,0.368811,0.424287,0.424287,12030600.0
2017-12-22,0.427648,0.456331,0.283609,0.426878,0.426878,14979800.0
2017-12-23,0.439272,0.723386,0.439272,0.57768,0.57768,24055000.0
2017-12-24,0.584562,0.604374,0.44383,0.544162,0.544162,15183200.0
2017-12-25,0.549337,0.584542,0.48899,0.501933,0.501933,7740550.0
2017-12-26,0.506289,0.549637,0.435954,0.521421,0.521421,10452900.0
2017-12-27,0.51571,0.530669,0.460536,0.505501,0.505501,6065390.0
2017-12-28,0.502782,0.513637,0.436507,0.506697,0.506697,5458410.0
2017-12-29,0.508161,0.518447,0.46116,0.486348,0.486348,5757530.0
2017-12-30,0.488004,0.586128,0.433333,0.586128,0.586128,9126190.0
2017-12-31,0.558809,0.613538,0.524516,0.601552,0.601552,9962080.0
2018-01-01,0.600415,0.736103,0.574218,0.733563,0.733563,11506300.0
2018-01-02,0.729082,0.764335,0.585715,0.673712,0.673712,12671100.0
2018-01-03,0.669799,0.70425,0.629135,0.681167,0.681167,8620400.0
2018-01-04,0.680094,1.02215,0.680094,0.984368,0.984368,24679000.0
2018-01-05,0.958734,1.26386,0.851669,0.907486,0.907486,23599300.0
2018-01-06,0.964796,1.19228,0.938462,1.06357,1.06357,16319300.0
2018-01-07,1.08832,1.32178,1.00805,1.27046,1.27046,23308800.0
2018-01-08,1.27167,1.43502,1.05292,1.3773,1.3773,25545400.0
2018-01-09,1.37831,1.42467,1.18373,1.22828,1.22828,14301200.0
2018-01-10,1.23827,1.26448,1.09296,1.18871,1.18871,11260700.0
2018-01-11,1.1837,1.29348,0.972191,1.01033,1.01033,10009300.0
2018-01-12,1.02975,1.14142,0.989549,1.05156,1.05156,9231200.0
2018-01-13,1.05346,1.284,1.04909,1.10123,1.10123,12319900.0
2018-01-14,1.10644,1.15459,0.941085,1.01084,1.01084,5844480.0
2018-01-15,1.00695,1.03702,0.848422,0.877688,0.877688,8351260.0
2018-01-16,0.881772,0.881772,0.524756,0.756453,0.756453,8988860.0
2018-01-17,0.751847,0.768202,0.479321,0.698634,0.698634,7658770.0
2018-01-18,0.702454,0.81982,0.691333,0.74423,0.74423,5953820.0
2018-01-19,0.73917,0.908227,0.703131,0.812905,0.812905,7383730.0
2018-01-20,0.820674,1.2193,0.805499,1.2193,1.2193,13848900.0
2018-01-21,1.19564,1.19564,0.840487,0.887828,0.887828,22703900.0
2018-01-22,0.905794,1.01586,0.734843,0.802858,0.802858,12408600.0
2018-01-23,0.802235,0.862839,0.718654,0.801917,0.801917,7552930.0
2018-01-24,0.798848,0.834116,0.766961,0.792863,0.792863,6451640.0
2018-01-25,0.800383,0.832663,0.720689,0.760437,0.760437,6271900.0
2018-01-26,0.756811,0.787677,0.678423,0.709853,0.709853,5618280.0
2018-01-27,0.710961,0.846373,0.689705,0.780675,0.780675,14915400.0
2018-01-28,0.789529,0.855933,0.751998,0.760601,0.760601,9034380.0
2018-01-29,0.756799,0.761525,0.685925,0.697712,0.697712,5220320.0
2018-01-30,0.700005,0.700005,0.562775,0.596778,0.596778,5598540.0
2018-01-31,0.598872,0.62402,0.565813,0.620146,0.620146,6957010.0
2018-02-01,0.619959,0.623401,0.480307,0.520347,0.520347,6605630.0
2018-02-02,0.51844,0.523837,0.35195,0.494574,0.494574,7123780.0
2018-02-03,0.500117,0.544792,0.453403,0.518558,0.518558,5826330.0
2018-02-04,0.518612,0.525754,0.403487,0.434371,0.434371,5171480.0
2018-02-05,0.430158,0.437098,0.307245,0.341506,0.341506,4347320.0
2018-02-06,0.343707,0.438514,0.272057,0.425248,0.425248,6105750.0
2018-02-07,0.425813,0.443644,0.373128,0.376771,0.376771,5201810.0
2018-02-08,0.375524,0.433127,0.375524,0.41108,0.41108,5285960.0
2018-02-09,0.412028,0.44002,0.391976,0.435194,0.435194,3047610.0
2018-02-10,0.435503,0.480114,0.400166,0.419874,0.419874,3474900.0
2018-02-11,0.419716,0.435649,0.378313,0.416157,0.416157,2544010.0
2018-02-12,0.417541,0.519708,0.414619,0.490282,0.490282,7646360.0
2018-02-13,0.48893,0.62475,0.482524,0.570759,0.570759,30283200.0
2018-02-14,0.564205,0.587916,0.532434,0.568253,0.568253,11953100.0
2018-02-15,0.568245,0.579358,0.529747,0.565251,0.565251,7288970.0
2018-02-16,0.561803,0.666601,0.557657,0.639628,0.639628,9385160.0
2018-02-17,0.644339,0.683901,0.636546,0.672487,0.672487,8038940.0
2018-02-18,0.676664,0.781357,0.587149,0.761761,0.761761,15946800.0
2018-02-19,0.760064,0.875907,0.7105,0.774362,0.774362,29965000.0
2018-02-20,0.771259,0.820339,0.698196,0.699926,0.699926,11664800.0
2018-02-21,0.695364,0.734271,0.623681,0.653669,0.653669,7049450.0
2018-02-22,0.654794,0.713841,0.584273,0.601923,0.601923,5678200.0
2018-02-23,0.601214,0.676693,0.572225,0.674791,0.674791,6902820.0
2018-02-24,0.676026,0.718403,0.618498,0.650958,0.650958,5582380.0
2018-02-25,0.646013,0.699827,0.636775,0.675715,0.675715,5793540.0
2018-02-26,0.672751,0.698348,0.641757,0.691446,0.691446,4113690.0
2018-02-27,0.69186,0.73518,0.676655,0.723957,0.723957,5426840.0
2018-02-28,0.724143,0.740327,0.661052,0.661447,0.661447,4943770.0
2018-03-01,0.662293,0.680856,0.649849,0.663065,0.663065,3992240.0
2018-03-02,0.661663,0.673799,0.646619,0.652742,0.652742,3763040.0
2018-03-03,0.652153,0.669431,0.615337,0.628706,0.628706,3547810.0
2018-03-04,0.629218,0.640109,0.57463,0.592818,0.592818,4243320.0
2018-03-05,0.594186,0.608093,0.576373,0.586738,0.586738,4530590.0
2018-03-06,0.58369,0.58369,0.529083,0.53387,0.53387,3218950.0
2018-03-07,0.533835,0.567519,0.455621,0.521148,0.521148,5364650.0
2018-03-08,0.517473,0.52354,0.461371,0.486422,0.486422,3397200.0
2018-03-09,0.485427,0.492362,0.431485,0.480877,0.480877,3412130.0
2018-03-10,0.478701,0.511314,0.466054,0.46771,0.46771,2491710.0
2018-03-11,0.465669,0.516688,0.446866,0.513524,0.513524,2527380.0
2018-03-12,0.510991,0.563421,0.49624,0.510198,0.510198,5513180.0
2018-03-13,0.507505,0.565642,0.504771,0.563841,0.563841,4227540.0
2018-03-14,0.566199,0.577406,0.431777,0.443609,0.443609,5288160.0
2018-03-15,0.442636,0.444595,0.396093,0.419737,0.419737,8460960.0
2018-03-16,0.417999,0.442162,0.416015,0.42442,0.42442,10271100.0
2018-03-17,0.423994,0.423994,0.366734,0.373861,0.373861,9340520.0
2018-03-18,0.372332,0.380326,0.284184,0.373338,0.373338,9742300.0
2018-03-19,0.371102,0.38631,0.353199,0.381644,0.381644,8994920.0
2018-03-20,0.387416,0.401789,0.361059,0.391713,0.391713,8897510.0
2018-03-21,0.392459,0.455803,0.39006,0.445421,0.445421,12823600.0
2018-03-22,0.444646,0.457575,0.390708,0.419292,0.419292,10720800.0
2018-03-23,0.419889,0.427333,0.37922,0.40914,0.40914,9846940.0
2018-03-24,0.414342,0.433272,0.401918,0.419085,0.419085,8999810.0
2018-03-25,0.410346,0.418074,0.393788,0.406105,0.406105,8585700.0
2018-03-26,0.405745,0.413622,0.346954,0.371496,0.371496,9116330.0
2018-03-27,0.371228,0.372369,0.337205,0.342625,0.342625,6654480.0
2018-03-28,0.343633,0.359677,0.33634,0.351367,0.351367,8432800.0
2018-03-29,0.352725,0.354318,0.275649,0.280161,0.280161,8848710.0
2018-03-30,0.280455,0.306109,0.268745,0.287494,0.287494,7631570.0
2018-03-31,0.286772,0.298324,0.278543,0.280171,0.280171,7349410.0
2018-04-01,0.280087,0.284584,0.244567,0.26158,0.26158,7962260.0
2018-04-02,0.262899,0.279084,0.259882,0.273684,0.273684,7697230.0
2018-04-03,0.273958,0.298269,0.269954,0.295473,0.295473,8705370.0
2018-04-04,0.295325,0.300448,0.269061,0.290161,0.290161,8929810.0
2018-04-05,0.289063,0.308896,0.272381,0.286925,0.286925,9738160.0
2018-04-06,0.285239,0.290033,0.270799,0.275062,0.275062,7671220.0
2018-04-07,0.275059,0.305454,0.275013,0.304124,0.304124,8668510.0
2018-04-08,0.30624,0.330459,0.300253,0.327094,0.327094,10058800.0
2018-04-09,0.328047,0.339652,0.300099,0.311528,0.311528,9020550.0
2018-04-10,0.318395,0.357976,0.313079,0.355836,0.355836,9540080.0
2018-04-11,0.356482,0.37555,0.352602,0.359287,0.359287,10603500.0
2018-04-12,0.358107,0.390432,0.339751,0.386811,0.386811,11536600.0
2018-04-13,0.387293,0.419498,0.374365,0.381543,0.381543,11271600.0
2018-04-14,0.38004,0.418225,0.374964,0.394007,0.394007,9167990.0
2018-04-15,0.394515,0.427119,0.394515,0.423946,0.423946,10745200.0
2018-04-16,0.42428,0.427754,0.395853,0.409538,0.409538,9864350.0
2018-04-17,0.409593,0.442639,0.407598,0.416794,0.416794,11459000.0
2018-04-18,0.418092,0.447514,0.418092,0.44629,0.44629,11779200.0
2018-04-19,0.446446,0.482795,0.445759,0.482795,0.482795,12987800.0
2018-04-20,0.483105,0.491307,0.46322,0.481416,0.481416,12657700.0
2018-04-21,0.482384,0.49458,0.437563,0.491349,0.491349,13561900.0
2018-04-22,0.491732,0.507285,0.484899,0.499311,0.499311,12728200.0
2018-04-23,0.499589,0.50602,0.49108,0.492385,0.492385,13159300.0
2018-04-24,0.492222,0.540175,0.492222,0.536824,0.536824,14352600.0
2018-04-25,0.533049,0.533049,0.420517,0.434367,0.434367,11093000.0
2018-04-26,0.437818,0.491522,0.427058,0.490148,0.490148,9472480.0
2018-04-27,0.490388,0.490388,0.452005,0.452005,0.452005,9550110.0
2018-04-28,0.452135,0.485825,0.44889,0.484476,0.484476,11109500.0
2018-04-29,0.484039,0.524225,0.484039,0.515714,0.515714,13234600.0
2018-04-30,0.518846,0.595504,0.501624,0.544691,0.544691,16614200.0
2018-05-01,0.546737,0.56409,0.513602,0.550401,0.550401,11765500.0
2018-05-02,0.548807,0.579055,0.542267,0.564701,0.564701,12012700.0
2018-05-03,0.566081,0.580635,0.553803,0.567669,0.567669,12504300.0
2018-05-04,0.568115,0.595175,0.545682,0.582583,0.582583,9514950.0
2018-05-05,0.582434,0.605718,0.568581,0.571535,0.571535,8913690.0
2018-05-06,0.569823,0.579571,0.515715,0.538399,0.538399,10221100.0
2018-05-07,0.539151,0.576308,0.517246,0.573018,0.573018,11589100.0
2018-05-08,0.575398,0.605246,0.550472,0.552857,0.552857,11448600.0
2018-05-09,0.553441,0.566589,0.51874,0.539512,0.539512,8745840.0
2018-05-10,0.540756,0.580562,0.526081,0.526373,0.526373,8782470.0
2018-05-11,0.528553,0.542279,0.463324,0.467844,0.467844,7637640.0
2018-05-12,0.465587,0.479527,0.435912,0.464764,0.464764,5915750.0
2018-05-13,0.463815,0.507848,0.461998,0.503457,0.503457,7268850.0
2018-05-14,0.503561,0.519388,0.467152,0.516912,0.516912,7448630.0
2018-05-15,0.517117,0.540287,0.50276,0.504004,0.504004,4057270.0
2018-05-16,0.504069,0.509343,0.47395,0.480891,0.480891,2304810.0
2018-05-17,0.480957,0.489524,0.439751,0.444447,0.444447,1213040.0
2018-05-18,0.443198,0.466155,0.431033,0.456841,0.456841,1238790.0
2018-05-19,0.456888,0.469481,0.446857,0.453086,0.453086,1142290.0
2018-05-20,0.45406,0.4668,0.447304,0.453171,0.453171,1025440.0
2018-05-21,0.453276,0.459815,0.422359,0.424356,0.424356,1486740.0
2018-05-22,0.424544,0.425094,0.375938,0.376997,0.376997,1350350.0
2018-05-23,0.376795,0.38465,0.325221,0.34869,0.34869,1671040.0
2018-05-24,0.347501,0.364461,0.32702,0.360526,0.360526,994366.0
2018-05-25,0.361846,0.368043,0.337588,0.342848,0.342848,884160.0
2018-05-26,0.342905,0.378707,0.341086,0.36462,0.36462,2132460.0
2018-05-27,0.364613,0.364613,0.339327,0.345249,0.345249,1537460.0
2018-05-28,0.345454,0.349226,0.31238,0.31585,0.31585,1893850.0
2018-05-29,0.316005,0.353393,0.307569,0.351257,0.351257,2054720.0
2018-05-30,0.351707,0.360788,0.332259,0.335834,0.335834,1887930.0
2018-05-31,0.336011,0.35205,0.331817,0.344773,0.344773,1893860.0
2018-06-01,0.344391,0.358604,0.34015,0.349503,0.349503,1749230.0
2018-06-02,0.351132,0.370455,0.34644,0.36731,0.36731,1931240.0
2018-06-03,0.368361,0.373085,0.360251,0.362294,0.362294,1784810.0
2018-06-04,0.360814,0.363464,0.330667,0.340509,0.340509,1482450.0
2018-06-05,0.339333,0.342375,0.32121,0.336191,0.336191,1150320.0
2018-06-06,0.336001,0.344035,0.323187,0.329864,0.329864,958238.0
2018-06-07,0.330176,0.33441,0.302987,0.30677,0.30677,1534880.0
2018-06-08,0.307156,0.320542,0.293531,0.293531,0.293531,1653140.0
2018-06-09,0.295341,0.31023,0.290372,0.297624,0.297624,980861.0
2018-06-10,0.296918,0.296918,0.238184,0.241828,0.241828,1404290.0
2018-06-11,0.242126,0.264211,0.241323,0.262975,0.262975,822274.0
2018-06-12,0.264913,0.269029,0.225996,0.228636,0.228636,1093790.0
2018-06-13,0.228528,0.23177,0.200626,0.214526,0.214526,1545500.0
2018-06-14,0.214586,0.246365,0.213462,0.239964,0.239964,1224850.0
2018-06-15,0.239984,0.240677,0.222245,0.223557,0.223557,420554.0
2018-06-16,0.223513,0.231015,0.209285,0.222022,0.222022,491185.0
2018-06-17,0.222324,0.227596,0.210932,0.214002,0.214002,659047.0
2018-06-18,0.214128,0.219117,0.203779,0.21008,0.21008,649237.0
2018-06-19,0.209795,0.223699,0.209103,0.220765,0.220765,636392.0
2018-06-20,0.222616,0.241406,0.211512,0.225581,0.225581,1090550.0
2018-06-21,0.22446,0.234165,0.212161,0.212881,0.212881,916385.0
2018-06-22,0.21227,0.213048,0.176818,0.186089,0.186089,976667.0
2018-06-23,0.185813,0.197427,0.184344,0.19366,0.19366,473507.0
2018-06-24,0.193838,0.193838,0.169898,0.186944,0.186944,486218.0
2018-06-25,0.186768,0.18904,0.178558,0.179697,0.179697,534090.0
2018-06-26,0.179486,0.185113,0.170625,0.170771,0.170771,466123.0
2018-06-27,0.170717,0.175756,0.165746,0.171995,0.171995,450340.0
2018-06-28,0.172153,0.175574,0.164628,0.166278,0.166278,1015270.0
2018-06-29,0.166213,0.18346,0.162135,0.181072,0.181072,435250.0
2018-06-30,0.180985,0.227225,0.180985,0.226619,0.226619,1331670.0
2018-07-01,0.226203,0.230038,0.214822,0.2212,0.2212,552528.0
2018-07-02,0.222635,0.252846,0.212614,0.249,0.249,832198.0
2018-07-03,0.249639,0.260895,0.235103,0.236518,0.236518,721174.0
2018-07-04,0.235724,0.247761,0.230494,0.232286,0.232286,617233.0
2018-07-05,0.23113,0.241421,0.215229,0.218494,0.218494,646977.0
2018-07-06,0.218486,0.231747,0.215816,0.229949,0.229949,458131.0
2018-07-07,0.23108,0.255759,0.230163,0.249942,0.249942,1712400.0
2018-07-08,0.24809,0.252688,0.239516,0.246745,0.246745,497111.0
2018-07-09,0.247927,0.253253,0.234844,0.235216,0.235216,575313.0
2018-07-10,0.235123,0.236526,0.207929,0.211167,0.211167,584208.0
2018-07-11,0.210715,0.215486,0.202571,0.206735,0.206735,531092.0
2018-07-12,0.206945,0.21178,0.193267,0.204594,0.204594,598761.0
2018-07-13,0.204858,0.217063,0.199866,0.200695,0.200695,776288.0
2018-07-14,0.201004,0.203627,0.192787,0.194691,0.194691,499009.0
2018-07-15,0.195647,0.201663,0.189206,0.19931,0.19931,398773.0
2018-07-16,0.200191,0.223189,0.192503,0.222559,0.222559,696931.0
2018-07-17,0.222514,0.254341,0.218476,0.248674,0.248674,849921.0
2018-07-18,0.248726,0.255757,0.229915,0.23978,0.23978,913101.0
2018-07-19,0.242828,0.244187,0.225724,0.229673,0.229673,684897.0
2018-07-20,0.228497,0.235086,0.212104,0.21645,0.21645,583083.0
2018-07-21,0.217565,0.222991,0.199057,0.222991,0.222991,987338.0
2018-07-22,0.223471,0.223888,0.200987,0.201422,0.201422,877479.0
2018-07-23,0.202412,0.213927,0.196369,0.19705,0.19705,751454.0
2018-07-24,0.195584,0.207308,0.183889,0.202624,0.202624,1061290.0
2018-07-25,0.200765,0.262498,0.197738,0.243708,0.243708,4145790.0
2018-07-26,0.245023,0.281131,0.243262,0.251831,0.251831,2378590.0
2018-07-27,0.252518,0.283349,0.246192,0.26684,0.26684,2030030.0
2018-07-28,0.266786,0.286774,0.253915,0.279981,0.279981,1182800.0
2018-07-29,0.281399,0.346813,0.276922,0.328679,0.328679,5325900.0
2018-07-30,0.329398,0.358734,0.288956,0.318274,0.318274,3691130.0
2018-07-31,0.313723,0.313723,0.264631,0.293934,0.293934,2272300.0
2018-08-01,0.297106,0.308805,0.26952,0.28728,0.28728,1546730.0
2018-08-02,0.288338,0.317333,0.288202,0.30958,0.30958,1954190.0
2018-08-03,0.310153,0.310153,0.274588,0.284746,0.284746,1460180.0
2018-08-04,0.285081,0.286994,0.249021,0.257989,0.257989,1284510.0
2018-08-05,0.256847,0.257437,0.242065,0.253947,0.253947,866923.0
2018-08-06,0.254249,0.259318,0.23373,0.236471,0.236471,723640.0
2018-08-07,0.23486,0.258017,0.232132,0.233997,0.233997,1039530.0
2018-08-08,0.234336,0.236093,0.220033,0.22804,0.22804,996081.0
2018-08-09,0.228182,0.300537,0.228182,0.276128,0.276128,5960760.0
2018-08-10,0.276216,0.312034,0.269657,0.274727,0.274727,4713140.0
2018-08-11,0.274466,0.281594,0.236959,0.27067,0.27067,3237720.0
2018-08-12,0.271578,0.288883,0.261435,0.283597,0.283597,2512980.0
2018-08-13,0.284198,0.298308,0.259292,0.259292,0.259292,2741600.0
2018-08-14,0.258216,0.272586,0.226687,0.27191,0.27191,3309590.0
2018-08-15,0.274795,0.279145,0.254971,0.257547,0.257547,2353510.0
2018-08-16,0.256857,0.279403,0.251698,0.268244,0.268244,1733710.0
2018-08-17,0.269883,0.294185,0.267399,0.291827,0.291827,2160710.0
2018-08-18,0.292455,0.297414,0.260974,0.27332,0.27332,1755680.0
2018-08-19,0.275555,0.311823,0.274852,0.302272,0.302272,2567610.0
2018-08-20,0.299123,0.305469,0.285545,0.287262,0.287262,1424350.0
2018-08-21,0.290898,0.334666,0.286131,0.311927,0.311927,3836640.0
2018-08-22,0.313597,0.34877,0.303965,0.314632,0.314632,2623480.0
2018-08-23,0.314437,0.322174,0.302736,0.321022,0.321022,2108960.0
2018-08-24,0.321761,0.341856,0.314113,0.336927,0.336927,1491040.0
2018-08-25,0.335559,0.338505,0.319767,0.319767,0.319767,920084.0
2018-08-26,0.318032,0.336788,0.306008,0.328878,0.328878,1134650.0
2018-08-27,0.328734,0.336085,0.323461,0.336085,0.336085,643844.0
2018-08-28,0.335245,0.339639,0.325863,0.335793,0.335793,1265750.0
2018-08-29,0.335953,0.337197,0.30871,0.30871,0.30871,875125.0
2018-08-30,0.308564,0.314136,0.291036,0.30539,0.30539,1329920.0
2018-08-31,0.305595,0.332516,0.298245,0.328099,0.328099,1091390.0
2018-09-01,0.32798,0.33432,0.319254,0.328258,0.328258,473642.0
2018-09-02,0.328204,0.341612,0.300814,0.310938,0.310938,1355060.0
2018-09-03,0.310924,0.311338,0.294637,0.30394,0.30394,697608.0
2018-09-04,0.306679,0.309282,0.292887,0.29972,0.29972,1253120.0
2018-09-05,0.29976,0.300533,0.265584,0.268699,0.268699,1648130.0
2018-09-06,0.267087,0.284026,0.245265,0.27239,0.27239,1793980.0
2018-09-07,0.272267,0.289301,0.258255,0.260662,0.260662,1305730.0
2018-09-08,0.261721,0.276133,0.237862,0.241907,0.241907,554111.0
2018-09-09,0.241427,0.255482,0.234261,0.239741,0.239741,438981.0
2018-09-10,0.239819,0.254832,0.239586,0.247807,0.247807,608181.0
2018-09-11,0.246926,0.267273,0.239959,0.260429,0.260429,919435.0
2018-09-12,0.260944,0.271943,0.24755,0.253495,0.253495,902340.0
2018-09-13,0.254156,0.276296,0.25377,0.271776,0.271776,780362.0
2018-09-14,0.272404,0.272974,0.261806,0.268898,0.268898,727881.0
2018-09-15,0.269763,0.279133,0.265223,0.269288,0.269288,430008.0
2018-09-16,0.271143,0.280837,0.260933,0.273865,0.273865,699587.0
2018-09-17,0.274897,0.282215,0.261128,0.268721,0.268721,644191.0
2018-09-18,0.268891,0.305719,0.266162,0.291212,0.291212,1569640.0
2018-09-19,0.291016,0.344874,0.285346,0.329173,0.329173,6164950.0
2018-09-20,0.331875,0.424509,0.326369,0.358403,0.358403,26124800.0
2018-09-21,0.354068,0.374125,0.338948,0.353303,0.353303,7925320.0
2018-09-22,0.353784,0.353784,0.323429,0.33786,0.33786,2895180.0
